4,GAL3,463434,1562
4,YDR010C,465051,332
4,SNQ2,465919,4505
4,RPL4B,471853,1088
4,PSF1,473157,626
4,RAD61,474046,1943
4,HED1,477797,488
4,YDR015C,477960,239
4,DAD1,478474,284
4,KCS1,479115,3152
4,YDR018C,482670,1190
4,GCV1,484163,1202
4,DAS2,485746,698
4,FAL1,486804,1199
4,ATG31,488072,590
4,tV(UAC)D,488797,73
4,SES1,489508,1388
4,FYV1,491017,485
4,RPS11A,491515,809
4,NSI1,492556,1712
4,VPS54,494649,2669
4,REG1,497835,3044
4,YDR029W,501100,314
4,RAD28,501753,1520
4,MIX14,503498,365
4,PST2,504099,596
4,MRH1,508147,962
4,LYS14,509737,2372
4,YDR034C-D,514043,5313
4,YDR034C-C,518040,1316
4,tL(UAA)D,519743,83
4,YDR034C-A,520516,176
4,tQ(UUG)D1,520972,71
4,YDR034W-B,521314,155
4,ARO3,521816,1112
4,EHD3,523211,1502
4,KRS1,525440,1775
4,ENA5,527422,3275
4,ENA2,531307,3275
4,ENA1,535192,3275
4,RSM10,539803,611
4,YDR042C,540601,602
4,SNR47,541602,98
4,NRG1,542674,695
4,HEM13,546642,986
4,RPC11,547978,332
4,BAP3,548762,1814
4,HEM12,551860,1088
4,YDR048C,553084,314
4,VMS1,553254,1898
4,TPI1,555726,746
4,DET1,557056,1004
4,DBF4,558511,2114
4,YDR053W,560249,395
4,CDC34,561440,887
4,PST1,563527,1334
4,EMC10,565023,617
4,YOS9,565927,1628
4,TGL2,567723,980
4,tR(UCU)D,568882,71
4,tD(GUC)D,568964,71
4,UBC5,569234,536
4,MAK21,570649,3077
4,YDR061W,574164,1619
4,LCB2,576474,1685
4,AIM7,578663,449
4,RPS13,579458,994
4,RRG1,580687,1097
4,RTR2,581908,590
4,OCA6,582791,674
4,DOS2,583713,932
4,DOA4,584939,2780
4,FMP16,588098,281
4,PAA1,588827,575
4,IPT1,589761,1583
4,SNF11,592439,509
4,TPS2,593893,2690
4,PPH3,597156,926
4,RAD55,598468,1220
4,SED1,600793,1016
4,SHU2,602198,671
4,PET100,603064,335
4,TFB5,603593,218
4,VPS41,604008,2978
4,PDC2,607304,2777
4,STN1,610441,1484
4,RRP8,612073,1178
4,TVP23,613405,599
4,AFR1,614288,1862
4,SSS1,616928,242
4,RRP1,617470,836
4,SLU7,618497,1148
4,tR(ACG)D,619969,72
4,VTC5,622112,2609
4,ILT1,625066,932
4,RLI1,626708,1826
4,UBC13,629876,729
4,DNF2,631282,4838
4,YDR094W,635840,335
4,YDR095C,636117,410
4,GIS1,637139,2684
4,MSH6,640109,3728
4,GRX3,644178,752
4,tQ(UUG)D2,645153,71
4,YDR098C-B,645858,5268
4,YDR098C-A,649804,1322
4,BMH2,652781,1647
4,TVP15,655013,431
4,ARX1,655686,1781
4,YDR102C,657648,332
4,STE5,658350,2753
4,SPO71,661173,3737
4,TMS1,665349,1421
4,ARP10,667004,854
4,tI(AAU)D,668007,73
4,TMN2,669016,2018
4,TRS85,671269,2096
4,YDR109C,673520,2147
4,FOB1,676102,1700
4,ALT2,678241,1523
4,IRC2,679544,308
4,PDS1,680496,1121
4,YDR114C,681924,302
4,MRX14,682175,317
4,MRPL1,682724,857
4,TMA64,683946,1697
4,APC4,685882,1958
4,YDR118W-A,687768,116
4,VBA4,688227,2306
4,COX26,691014,200
4,TRM1,691549,1712
4,DPB4,693585,590
4,KIN1,694700,3194
4,INO2,698554,914
4,YDR124W,700315,974
4,ECM18,701397,1361
4,SWF1,703234,1010
4,ARO1,704484,4766
4,MTC5,709549,3446
4,SAC6,713340,2039
4,FIN1,715747,875
4,YDR131C,716790,1670
4,MRX16,718816,1487
4,YDR133C,720962,335
4,YCF1,723004,4547
4,VPS61,727711,572
4,RGP1,728259,1991
4,HPR1,730578,2258
4,RUB1,733618,306
4,MTQ2,734138,665
4,DOP1,734901,5096
4,PEX7,740473,1127
4,SAN1,742042,1832
4,MKC7,744311,1790
4,TAF12,746738,1619
4,SWI5,748613,2129
4,EKI1,751631,1604
4,KGD2,753675,1391
4,YDR149C,755555,707
4,NUM1,755628,8246
4,CTH1,764178,977
4,GIR2,765706,797
4,ENT5,766736,1235
4,YDR154C,768403,350
4,CPR1,768512,488
4,RPA14,769525,413
4,YDR157W,769931,401
4,HOM2,770357,1097
4,SAC3,771877,3905
4,SSY1,776163,2558
4,ACL4,779043,1163
4,NBP2,780390,710
4,CWC15,781423,527
4,SEC1,782041,2174
4,TRM82,784871,1334
4,SEC5,786306,2915
4,TAF10,789449,620
4,CDC37,790328,1520
4,STB3,792348,1541
4,YDR169C-A,794574,149
4,SEC7,796193,6029
4,tQ(UUG)D3,802731,71
4,YDR170W-A,803195,1322
4,HSP42,806621,1127
4,SUP35,808324,2057
4,ARG82,810565,1067
4,HMO1,812110,740
4,RSM24,813193,959
4,NGG1,814452,2108
4,UBC1,816878,647
4,SDH4,817950,545
4,CSN9,818708,488
4,NVJ3,819433,1391
4,SCC2,821295,4481
4,SAS4,825910,1445
4,CDC1,827582,1475
4,YDR182W-A,829151,203
4,PLP1,829585,692
4,YDR183C-A,830397,257
4,ATC1,830629,884
4,UPS3,831934,539
4,SND1,832859,2633
4,YDR187C,836228,518
4,CCT6,836421,1640
4,SLY1,838392,2000
4,RVB1,840604,1391
4,HST4,842337,1112
4,NUP42,843569,1292
4,YDR193W,844554,398
4,MSS116,845952,1994
4,YDR194W-A,848071,152
4,REF2,848599,1601
4,CAB5,850274,725
4,CBS2,851228,1169
4,RKM2,852533,1439
4,YDR199W,854175,365
4,VPS64,854279,1814
4,SPC19,856317,497
4,RAV2,856898,1055
4,YDR203W,857682,317
4,COQ4,858137,1007
4,MSC2,859346,2174
4,EBS1,862054,2654
4,UME6,865012,2510
4,MSS4,868224,2339
4,YDR209C,871036,413
4,YDR210W,871074,227
4,YDR210W-A,872112,1316
4,YDR210W-B,872112,5313
4,YDR210C-D,878659,5268
4,YDR210C-C,882605,1322
4,tI(UAU)D,884361,132
4,GCD6,884727,2138
4,TCP1,887232,1679
4,UPC2,889751,2741
4,AHA1,892875,1052
4,YDR215C,894089,413
4,ADR1,895035,3971
4,RAD9,899551,3929
4,SPR28,903781,1271
4,MFB1,905455,1397
4,YDR220C,907000,293
4,GTB1,907330,2108
4,YDR222W,910054,1247
4,CRF1,912099,1403
4,HTB1,914317,395
4,HTA1,915530,398
4,ADK1,916486,668
4,SIR4,917571,4076
4,PCF11,921926,1880
4,IVY1,924785,1361
4,YDR230W,926223,347
4,COX20,926293,617
4,HEM1,927452,1646
4,RTN1,929470,887
4,LYS4,931129,2081
4,PRP42,933504,1634
4,FMN1,935236,656
4,MRPL7,936615,878
4,SEC26,937895,2921
4,YDR239C,941057,2363
4,SNU56,943674,1478
4,BUD26,945151,287
4,SUP2,946312,88
4,AMD2,946807,1649
4,PRP28,948518,1766
4,PEX5,950563,1838
4,MNN10,952800,1181
4,TRS23,954288,659
4,YDR246W-A,955133,200
4,VHS1,956013,1385
4,YDR248C,957758,581
4,YDR249C,958681,1121
4,YDR250C,960086,275
4,PAM1,960614,2492
4,BTT1,963412,449
4,MET32,963990,575
4,CHL4,965113,1376
4,RMD5,966557,1265
4,CTA1,968133,1547
4,RKM4,969990,1484
4,HSP78,971808,2435
4,YAP6,974631,1151
4,SWM1,976717,512
4,EXG2,977521,1688
4,tS(AGA)D2,980974,81
4,YDR261W-A,981462,1316
4,YDR261W-B,981462,5313
4,YDR261C-D,987534,4815
4,YDR261C-C,991027,1322
4,tG(GCC)D2,992832,70
4,YDR262W,993134,818
4,DIN7,994242,1292
4,AKR1,996029,2294
4,PEX10,998864,1013
4,HEL2,1000104,1919
4,CIA1,1002510,992
4,MSW1,1004004,1139
4,YDR269C,1005665,323
4,CCC2,1005675,3014
4,YDR271C,1008395,371
4,GLO2,1009010,824
4,DON1,1010176,1097
4,YDR274C,1011589,371
4,BSC2,1012252,707
4,PMP3,1013476,167
4,MTH1,1014401,1301
4,YDR278C,1017001,317
4,tE(CUC)D,1017207,71
4,RNH202,1019368,1052
4,RRP45,1020747,917
4,PHM6,1022007,314
4,MRX10,1023511,1244
4,GCN2,1025070,4979
4,DPP1,1030550,869
4,ZIP1,1032436,2627
4,MGP12,1035231,344
4,INM2,1035995,878
4,NSE3,1037195,911
4,RTT103,1038280,1229
4,YDR290W,1039370,329
4,HRQ1,1039728,3233
4,SRP101,1043146,1865
4,SSD1,1045640,3752
4,DPL1,1050459,1769
4,HDA2,1052623,2024
4,MHR1,1055212,680
4,SUR2,1056551,1049
4,ATP5,1058176,638
4,BFR2,1059627,1604
4,PRO1,1061505,1286
4,CFT1,1063352,4073
4,GPI11,1067731,659
4,RSC3,1068729,2657
4,CPR5,1071880,677
4,HNT2,1072746,742
4,PFU1,1073735,1436
4,tV(CAC)D,1075472,72
4,PMT7,1075865,1988
4,SRB7,1078027,422
4,GIC2,1079048,1151
4,SUM1,1081128,3188
4,TFB1,1085065,1928
4,SSF2,1087581,1361
4,PIB1,1089219,860
4,RAD34,1090433,2078
4,IPK1,1092741,845
4,OMS1,1093763,1415
4,tF(GAA)D,1095370,91
4,YDR316W-A,1096064,1322
4,YDR316W-B,1096064,5268
4,HIM1,1102184,1244
4,MCM21,1103758,1189
4,YFT2,1105003,824
4,SWA2,1106095,2006
4,DAD4,1108280,218
4,YDR320W-B,1108484,137
4,ASP1,1108702,1145
4,MRPL35,1110589,1103
4,TIM11,1112003,290
4,PEP7,1112480,1547
4,UTP4,1114433,2330
4,YCG1,1117126,3107
4,YSP2,1120609,4316
4,YDR327W,1125302,326
4,SKP1,1125434,584
4,PEX3,1126270,1325
4,UBX5,1127872,1502
4,GPI8,1129588,1235
4,IRC3,1131001,2069
4,RQC1,1133260,2171
4,SWR1,1135932,4544
4,MSN5,1141168,3674
4,MRX8,1145092,944
4,MRPS28,1146319,860
4,YDR338C,1147379,2087
4,FCF1,1149951,569
4,tX(XXX)D,1150842,99
4,YDR340W,1150881,302
4,YDR341C,1151803,1823
4,HXT7,1154216,1712
4,HXT6,1159608,1712
4,YDR344C,1162006,443
4,HXT3,1162957,1703
4,SVF1,1167214,1445
4,MRP1,1169178,965
4,PAL1,1170326,1499
4,YPS7,1172386,1790
4,EMT1,1175829,72
4,ATP22,1176120,2054
4,SBE2,1178666,2594
4,YPQ2,1181801,953
4,TRR1,1183299,959
4,TRP4,1184747,1142
4,YDR354C-A,1185139,143
4,YDR355C,1186067,302
4,SPC110,1186107,2834
4,CNL1,1189199,368
4,GGA1,1190059,1673
4,EAF1,1191936,2948
4,OPI7,1194598,434
4,BCP1,1195412,851
4,TFC6,1196679,2018
4,ESC2,1199183,1370
4,tK(CUU)D1,1201750,72
4,SEM1,1202128,269
4,CDC40,1202843,1367
4,ESF1,1204497,1886
4,YDR365W-A,1206997,1322
4,YDR365W-B,1206997,5268
4,MOR1,1212438,398
4,KEI1,1212848,766
4,YPR1,1213904,938
4,XRS2,1215016,2564
4,DXO1,1217782,1328
4,CTS2,1219413,1535
4,YDR371C-A,1219509,104
4,VPS74,1221112,1037
4,FRQ1,1222759,572
4,PHO92,1223474,920
4,WIP1,1224757,269
4,BCS1,1225166,1370
4,ARH1,1226822,1481
4,ATP17,1228611,305
4,LSM6,1229349,260
4,RGA2,1230167,3029
4,SDH6,1233278,239
4,ARO10,1234218,1907
4,YRA1,1236558,1446
4,COI1,1238312,538
4,RPP2B,1239492,332
4,NKP1,1239960,716
4,ATO3,1241204,827
4,EFT2,1243230,2528
4,MUS81,1246084,1898
4,CIN10,1248154,1667
4,RVS167,1250186,1448
4,SAC7,1252537,1964
4,UBA2,1254937,1910
4,SUF3,1257008,71
4,YDR391C,1257358,698
4,SPT3,1258696,1013
4,SHE9,1259901,1370
4,RPT3,1261681,1286
4,SXM1,1263324,2834
4,YDR396W,1266295,500
4,NCB2,1266366,532
4,UTP5,1267471,1931
4,HPT1,1270068,665
4,URH1,1271063,1022
4,YDR401W,1272223,563
4,DIT2,1272234,1469
4,DIT1,1274602,1610
4,RPB7,1276654,515
4,MRP20,1277646,791
4,PDR15,1279210,4589
4,YDR406W-A,1283799,245
4,TRS120,1284069,3869
4,ADE8,1288215,644
4,SIZ1,1289406,2714
4,STE14,1292372,719
4,DFM1,1293369,1025
4,RRP17,1294693,707
4,YDR413C,1294836,575
4,ERD1,1295598,1088
4,YDR415C,1297037,1124
4,SYF1,1298432,2579
4,YDR417C,1301555,371
4,RPL12B,1301616,497
4,RAD30,1303174,1898
4,tS(AGA)D3,1305630,82
4,HKR1,1306267,5408
4,ARO80,1312040,2852
4,SIP1,1315326,2447
4,CAD1,1318046,1229
4,DYN2,1319387,454
4,SNX41,1320064,1877
4,YDR426C,1321629,377
4,RPN9,1322205,1181
4,BNA7,1323454,785
4,TIF35,1324477,824
4,CYM1,1325501,2969
4,YDR431W,1328390,311
4,NPL3,1328783,1244
4,YDR433W,1329600,440
4,GPI17,1331237,1604
4,PPM1,1332983,986
4,PPZ2,1334821,2132
4,GPI19,1337352,422
4,THI74,1338274,1112
4,LRS4,1339676,1043
4,DOT1,1342493,1748
4,APT2,1344517,545
4,YDR442W,1345647,392
4,SSN2,1345676,4262
4,YDR444W,1350290,2063
4,YDR445C,1352182,407
4,tK(CUU)D2,1352466,72
4,ECM11,1353725,908
4,RPS17B,1354829,724
4,ADA2,1356065,1304
4,UTP6,1357580,1322
4,RPS18A,1359923,875
4,YHP1,1361120,1061
4,PPN1,1362878,2024
4,TSA2,1365072,590
4,GUK1,1366264,563
4,YDR455C,1367373,308
4,NHX1,1367485,1901
4,TOM1,1369790,9806
4,HEH2,1380055,1991
4,PFA5,1382319,1124
4,TFB3,1383811,965
4,MFA1,1385176,110
4,CMI8,1385524,242
4,MRPL28,1386073,443
4,STP1,1386816,1559
4,SPP41,1388872,4307
4,YDR464C-A,1392492,188
4,RMT2,1393336,1238
4,PKH3,1395121,2696
4,YDR467C,1397583,326
4,TLG1,1398026,674
4,SDC1,1399015,527
4,UGO1,1399706,1508
4,RPL27B,1401770,794
4,SNR13,1402919,123
4,TRS31,1403322,851
4,PRP3,1404445,1409
4,JIP4,1407464,2630
4,YDR476C,1410453,674
4,SNF1,1412373,1901
4,SNM1,1414575,596
4,PEX29,1415210,1664
4,DIG2,1417399,971
4,PHO8,1418550,1700
4,CWC21,1420431,407
4,KRE2,1421157,1328
4,VPS52,1422763,1925
4,VPS72,1424820,2387
4,VPS60,1427431,689
4,RIB3,1428354,626
4,PAC11,1429188,1601
4,SLD5,1431012,884
4,PKH1,1431968,2300
4,YDR491C,1434500,491
4,IZH1,1434924,950
4,MZM1,1436217,371
4,RSM28,1436930,1085
4,VPS3,1438115,3035
4,PUF6,1441433,1970
4,ITR1,1443713,1754
4,SEC20,1445843,1151
4,LCD1,1447830,2243
4,RPL37B,1450198,655
4,PLM2,1451353,1565
4,SAM2,1453310,1154
4,LPP1,1455042,824
4,SPG3,1456311,383
4,PSP1,1456695,2525
4,GMC1,1459728,1826
4,tL(CAA)D,1461715,114
4,GIN4,1462358,3428
4,GNP1,1466453,1991
4,YDR509W,1468226,347
4,SMT3,1469400,305
4,YDR510C-A,1469695,116
4,SDH7,1470017,401
4,EMI1,1470500,563
4,GRX2,1471017,431
4,YDR514C,1471548,1451
4,SLF1,1473429,1343
4,EMI2,1474974,1502
4,GRH1,1477239,1118
4,EUG1,1478608,1553
4,FPR2,1480425,407
4,URC2,1481085,2318
4,YDR521W,1483141,335
4,SPS2,1483795,1508
4,SPS1,1485566,1472
4,AGE1,1487542,1448
4,YDR524W-C,1489403,89
4,YDR524C-B,1489598,200
4,YDR524C-A,1489871,119
4,API2,1489905,329
4,SNA2,1490596,239
4,YDR526C,1491075,470
4,RBA50,1491094,1319
4,SNR84,1492477,549
4,HLR1,1494586,1271
4,QCR7,1496165,383
4,APA2,1496791,977
4,CAB1,1498232,1103
4,KRE28,1499396,1157
4,HSP31,1501447,713
4,FIT1,1503314,1586
4,YDR535C,1506606,756
4,STL1,1508005,1709
4,YDR537C,1510856,605
4,PAD1,1510902,728
4,FDC1,1512094,1511
4,IRC4,1517136,539
4,YDR541C,1519664,1034
4,PAU10,1523249,362
4,YDR543C,1524634,299
4,YDR544C,1525095,428
4,YRF1-1,1526321,5390
4,YDR545C-A,1530863,479
5,YEL077C,264,3833
5,YEL077W-A,630,482
5,YEL076C-A,4185,929
5,YEL076C,4464,650
5,YEL075W-A,4870,611
5,YEL075C,5345,368
5,YEL074W,6126,338
5,YEL073C,7230,323
5,RMD6,13720,695
5,DLD3,16355,1490
5,DSF1,19589,1508
5,HXT13,21537,1694
5,YEL068C,25646,332
5,YEL067C,26189,587
5,HPA3,26667,539
5,SIT1,27657,1886
5,AVT2,29797,1442
5,CAN1,31694,1772
5,NPR2,34407,1847
5,CIN8,36535,3002
5,PRB1,40046,1907
5,SOM1,42400,224
5,HHY1,42652,308
5,PCM1,43252,1673
5,SDD1,45020,701
5,HAT2,47168,1205
5,POL5,48471,3068
5,SNR80,52150,170
5,RPL12A,52721,497
5,YEL053W-A,52908,347
5,MAK10,53901,2201
5,AFG1,56571,1529
5,VMA8,58378,770
5,YEL050W-A,59549,191
5,RML2,59670,1181
5,SNR67,61352,81
5,SNR53,61699,90
5,tG(GCC)E,61890,70
5,PAU2,63728,362
5,TCA17,64709,458
5,FRD1,65385,1412
5,GLY1,67629,1163
5,YEL045C,68840,425
5,IES6,69757,500
5,GTA1,70478,2870
5,GDA1,73771,1556
5,YEF1,75944,1487
5,UTR2,78053,1403
5,CYC7,79636,341
5,UTR4,80462,683
5,RAD23,81407,1196
5,ANP1,83050,1502
5,UTR5,85045,500
5,YEL034C-A,85613,602
5,HYP2,85676,473
5,MTC7,86179,419
5,tS(AGA)E,86604,81
5,MCM3,86937,2915
5,YEL032C-A,87040,161
5,SPF1,90258,3647
5,YEL030C-A,94583,314
5,ECM10,94644,1934
5,BUD16,96858,938
5,YEL028W,98668,461
5,IMT4,100133,71
5,VMA3,100769,482
5,SNU13,101943,380
5,YEL025C,102581,3566
5,RIP1,107260,647
5,YEL023C,108504,2048
5,GEA2,111421,4379
5,URA3,116167,803
5,YEL020C-B,117183,197
5,TIM9,117211,263
5,RPR1,117667,368
5,PXP1,118617,1682
5,MMS21,120498,803
5,YEL018C-A,121455,533
5,EAF5,121471,839
5,PMP2,122798,131
5,GTT3,123657,1013
5,NPP2,124737,1481
5,EDC3,126629,1655
5,YEL014C,128303,305
5,VAC8,128825,1736
5,tQ(UUG)E2,131082,71
5,UBC8,131772,779
5,GLC3,133120,2114
5,tK(CUU)E1,135425,72
5,YEL010W,136279,350
5,YEL009C-A,136371,407
5,tR(UCU)E,138666,71
5,GCN4,138918,845
5,YEL008W,140512,380
5,YEL008C-A,140726,92
5,MIT1,141892,2000
5,YEA6,144327,1007
5,VAB2,145907,848
5,YEA4,146951,1028
5,GIM4,148176,423
5,WBP1,148722,1292
5,IRC22,150301,677
5,MNN1,153520,2288
5,NOP16,156803,695
5,PMI40,157736,1382
5,FMP52,159580,695
5,YND1,160550,1892
5,NUG1,162723,1562
5,YER006C-A,164344,317
5,PAC2,164527,1556
5,TMA20,166237,648
5,SNR14,167427,159
5,SEC3,167808,4010
5,NTF2,172115,377
5,YER010C,172634,704
5,TIR1,175248,764
5,tE(UUC)E1,177099,71
5,PRE1,177835,596
5,PRP22,178841,3437
5,HEM14,182600,1619
5,BUD25,183731,969
5,FAA2,184541,2234
5,BIM1,188277,1034
5,AFG3,189503,2285
5,SPC25,191959,665
5,ISC1,192797,1433
5,SBH2,194273,266
5,GPA2,195168,1349
5,RPN3,196948,1571
5,SRB4,198812,2063
5,PRO3,201076,860
5,YER023C-A,201522,212
5,YAT2,202192,2771
5,GCD11,205251,1583
5,tH(GUG)E1,207357,71
5,CHO1,207644,830
5,GAL83,208979,1253
5,MIG3,210692,1184
5,SMB1,212587,590
5,CHZ1,213437,461
5,YPT31,214076,671
5,FIR1,215063,2630
5,ZRG8,218057,3230
5,YER034W,221846,557
5,EDC2,222639,437
5,ARB1,223367,1832
5,PHM8,225889,965
5,KRE29,226858,1394
5,FMP49,228451,380
5,HVG1,228456,749
5,YER039C-A,229263,218
5,GLN3,229795,2192
5,YEN1,232461,2279
5,MXR1,234937,554
5,SAH1,235770,1349
5,ERG28,237570,446
5,MEI4,238460,1314
5,ACA1,240032,1469
5,SPO73,243180,431
5,YER046W-A,243700,329
5,SAP1,243810,2693
5,CAJ1,246982,1175
5,tQ(UUG)E1,250286,71
5,ISD11,250718,284
5,TPA1,251728,1934
5,RSM18,253971,416
5,JHD1,254656,1478
5,HOM3,256375,1583
5,PIC2,258737,902
5,YER053C-A,260933,113
5,GIP2,262052,1646
5,HIS1,264892,893
5,FCY2,266512,1601
5,RPL34A,269423,762
5,HMF1,270737,389
5,PET117,271768,323
5,PCL6,272624,1262
5,FCY21,274567,1586
5,FCY22,276572,1592
5,CEM1,278298,1328
5,GPP2,279930,752
5,THO1,281710,656
5,VHR2,282705,1517
5,ICL1,285241,1673
5,SUP19,288443,81
5,RRT13,290242,557
5,YER066C-A,291703,500
5,RGI1,292066,485
5,YER067C-A,292240,323
5,MOT2,293050,1763
5,YER068C-A,295301,431
5,ARG5%2C6,295410,2591
5,RNR1,298950,2666
5,TDA2,301947,380
5,VTC1,302806,389
5,ALD5,304030,1562
5,RPS24A,306323,873
5,YOS1,307653,470
5,PTP3,308413,2786
5,tA(UGC)E,312023,72
5,YER076C,312590,908
5,YER076W-A,313390,347
5,MRX1,314534,2066
5,ICP55,316807,1535
5,YER078W-A,318646,164
5,YER079W,318920,632
5,YER079C-A,319902,338
5,AIM9,319963,1883
5,SRG1,322212,550
5,SER3,322686,1409
5,UTP7,324272,1664
5,GET2,326174,857
5,YER084W,327065,386
5,YER084W-A,327598,512
5,YER085C,327619,521
5,ILV1,328477,1730
5,AIM10,330576,1730
5,YER087C-A,331817,551
5,SBH1,332582,248
5,DOT6,333176,2012
5,YER088C-A,335696,323
5,YER088W-B,335927,146
5,PTC2,335946,1394
5,TRP2,337949,1523
5,YER090C-A,338322,89
5,MET6,339864,2303
5,YER091C-A,342390,221
5,IES5,342855,377
5,TSC11,343320,4292
5,AIM11,347912,488
5,PUP3,348729,617
5,RAD51,349980,1202
5,SHC1,351698,1538
5,tE(UUC)E2,354934,71
5,YER097W,355140,329
5,UBP9,355466,2264
5,PRS2,358105,956
5,UBC6,359562,752
5,AST2,360502,1292
5,RPS8B,362733,969
5,SSA4,364589,1928
5,RTT105,366802,626
5,NUP157,367838,4175
5,MAM1,372326,908
5,GLE2,373448,1097
5,YER107W-A,374394,320
5,KAP123,378762,3341
5,SWI4,382595,3281
5,LSM4,387232,563
5,TMN3,387932,2120
5,BOI2,390590,3122
5,SPR6,394292,575
5,SLX8,395348,824
5,RPL23B,396769,884
5,SHO1,397952,1103
5,AVT6,399496,1346
5,YER119C-A,400867,371
5,SCS2,401135,734
5,YER121W,402375,344
5,GLO3,402871,1481
5,YCK3,404813,1574
5,DSE1,407342,1721
5,RSP5,410189,2429
5,NSA2,413394,785
5,LCP5,414481,1073
5,VFA1,415859,611
5,SAK1,417281,3428
5,COM2,421115,1331
5,RPS26B,423591,720
5,SNR4,424698,185
5,PMD1,425188,5261
5,SNR52,431129,91
5,GLC7,432495,1463
5,tH(GUG)E2,434541,71
5,tK(CUU)E2,435752,72
5,YER133W-A,437191,341
5,YER134C,437267,536
5,YER135C,437952,392
5,tV(AAC)E1,438700,73
5,GDI1,439616,1355
5,YER137C,441373,446
5,YER137W-A,441575,305
5,SCR1,441987,521
5,tI(AAU)E1,443202,73
5,YER138C,443756,5268
5,YER137C-A,447702,1322
5,YER138W-A,449474,104
5,RTR1,450563,680
5,EMP65,451565,1670
5,COX15,453459,1460
5,MAG1,455146,890
5,DDI1,456319,1286
5,UBP5,457806,2417
5,FTR1,460526,1214
5,YER145C-A,462386,437
5,LSM5,462585,281
5,SCC4,462968,1874
5,YER147C-A,465203,410
5,SPT15,465303,722
5,YER148W-A,466185,578
5,PEA2,466208,1262
5,SPI1,468370,446
5,tV(AAC)E2,469457,73
5,UBP3,469686,2738
5,YER152C,472657,1331
5,YER152W-A,473485,566
5,PET122,474041,764
5,OXA1,475020,1208
5,BEM2,476345,6503
5,YER156C,483325,1016
5,COG3,484788,2405
5,tE(UUC)E3,487331,71
5,YER158C,488857,1721
5,YER158W-A,491487,215
5,BUR6,491530,428
5,tR(ACG)E,492352,72
5,YER160C,492856,5268
5,YER159C-A,496802,1322
5,SPT2,499347,1001
5,RAD4,500630,2264
5,GCG1,503084,698
5,CHD1,505392,4406
5,PAB1,510373,1733
5,YER165C-A,512627,356
5,DNF1,512744,4715
5,BCK2,518216,2555
5,CCA1,521029,1640
5,RPH1,523369,2390
5,ADK2,525974,677
5,RAD3,527082,2336
5,BRR2,529530,6491
5,YER172C-A,536275,380
5,RAD24,536300,1979
5,GRX4,538434,734
5,TMT1,539464,899
5,YER175W-A,540650,164
5,ECM32,541690,3365
5,BMH1,545611,803
5,PDA1,546817,1262
5,DMC1,548421,1096
5,ISC10,549724,803
5,SLO1,550865,257
5,tI(AAU)E2,551285,73
5,YER181C,551473,323
5,FMP10,552525,734
5,FAU1,553334,635
5,TOG1,556296,2384
5,PUG1,559454,911
5,YER186C,561705,920
5,YER187W,566230,425
5,YER188W,568040,719
5,YER188C-A,569608,299
5,YER189W,571155,368
5,YRF1-2,571480,5045
5,YER190C-A,574804,575
5,YER190C-B,575680,482
6,YFL068W,53,482
6,YFL067W,836,527
6,YFL066C,1437,1178
6,YFL065C,3030,308
6,YFL064C,3322,524
6,YFL063W,5066,455
6,COS4,6426,1139
6,DDI2,9545,677
6,SNO3,10301,668
6,SNZ3,11363,896
6,THI5,12929,1022
6,AGP3,17004,1676
6,AQY3,20847,1940
6,DAK2,23423,1775
6,ZNF1,28232,1397
6,YFL051C,30058,482
6,ALR2,33272,2576
6,SWP82,36803,1871
6,EMP47,38843,1337
6,RGD2,40421,2144
6,FMP32,42815,623
6,SEC53,43628,764
6,OTU1,44655,905
6,LAM5,45720,2024
6,YFL041W-A,48734,191
6,FET5,49139,1868
6,YFL040W,51350,1622
6,ACT1,53260,1436
6,YPT1,55366,620
6,TUB2,56336,1373
6,RUF21,57815,706
6,RPO41,58782,4055
6,MOB2,63016,977
6,RPL22B,64243,689
6,MIL1,65477,3221
6,RIM15,69115,5312
6,YFL032W,74872,320
6,HAC1,75179,968
6,YFL031C-A,76014,101
6,AGX1,76831,1157
6,CAK1,78055,1106
6,CAF16,79344,869
6,GYP8,80419,1493
6,STE2,82580,1295
6,BST1,84145,3089
6,EPL1,87847,2498
6,BUD27,90986,2390
6,FRS2,93499,1511
6,YFL021C-A,95761,854
6,GAT1,95966,1532
6,PAU5,99231,368
6,YFL019C,100252,353
6,SUF9,101376,102
6,LPD1,101628,1499
6,SMX2,103699,233
6,GNA1,103983,479
6,MDJ1,104701,1535
6,YFL015W-A,106415,317
6,YFL015C,106469,494
6,HSP12,107256,329
6,YFL013W-A,107799,803
6,IES1,107852,2078
6,YFL012W-A,109810,374
6,YFL012W,110647,446
6,HXT10,112345,1640
6,AUA1,114990,284
6,WWM1,115108,635
6,CDC4,116145,2339
6,SMC1,119429,3677
6,BLM10,123479,6431
6,SEC4,130334,647
6,RUF20,131061,442
6,VTC2,131810,2486
6,MSH4,134521,2636
6,tN(GUU)F,137486,73
6,YFL002W-B,138204,1316
6,YFL002W-A,138204,5313
6,SPB4,145114,1820
6,DEG1,147131,1328
6,LOC1,149110,614
6,NIC96,150016,2519
6,YPI1,152657,467
6,RPN11,153393,920
6,SAD1,154527,1346
6,YFR006W,156145,1607
6,tF(GAA)F,157916,91
6,YFH7,159299,1061
6,FAR7,160535,665
6,SUF20,162228,70
6,GCN20,162488,2258
